cell_id,lat,lon,plat,plon,1,2,3,4,5,6,7,8,9,10,11,12
614587,16.625,106.625,16.75,106.75,47.56,29.32,41.13,78.07,158.52,143.15,187.03,273.38,363.55,488.88,250.59,111.62
614588,16.625,106.875,16.75,106.75,47.56,29.32,41.13,78.07,158.52,143.15,187.03,273.38,363.55,488.88,250.59,111.62
614589,16.625,107.125,16.75,107.25,110.99,45.89,54.18,61.55,132.04,76.69,100.82,175.37,380.79,651.66,473.43,258.99
614590,16.625,107.375,16.75,107.25,110.99,45.89,54.18,61.55,132.04,76.69,100.82,175.37,380.79,651.66,473.43,258.99
614591,16.625,107.625,16.75,107.75,116.72,52.58,47.66,60.11,122.94,90.99,82.97,166.29,367.81,781.38,606.55,327.51
483544,-6.125,105.875,-6.25,105.75,445.81,400.54,348.05,292.17,241.00,148.40,150.58,117.96,144.40,234.54,329.51,416.19
483545,-6.125,106.125,-6.25,106.25,366.76,342.51,270.18,244.37,218.49,136.49,122.31,109.45,125.66,188.82,229.36,274.39
483546,-6.125,106.375,-6.25,106.25,366.76,342.51,270.18,244.37,218.49,136.49,122.31,109.45,125.66,188.82,229.36,274.39
483547,-6.125,106.625,-6.25,106.75,387.55,358.95,280.56,258.26,233.24,144.01,121.17,117.94,134.99,204.97,241.37,269.17
483548,-6.125,106.875,-6.25,106.75,387.55,358.95,280.56,258.26,233.24,144.01,121.17,117.94,134.99,204.97,241.37,269.17
483549,-6.125,107.125,-6.25,107.25,351.18,346.40,236.50,195.08,148.95,90.15,83.42,67.60,70.78,133.77,190.87,235.15
483550,-6.125,107.375,-6.25,107.25,351.18,346.40,236.50,195.08,148.95,90.15,83.42,67.60,70.78,133.77,190.87,235.15
483551,-6.125,107.625,-6.25,107.75,394.02,349.51,297.22,207.92,167.39,93.15,77.62,53.07,60.10,138.27,236.97,288.13
483552,-6.125,107.875,-6.25,107.75,394.02,349.51,297.22,207.92,167.39,93.15,77.62,53.07,60.10,138.27,236.97,288.13
483553,-6.125,108.125,-6.25,108.25,412.87,331.26,280.14,186.81,109.68,66.90,44.16,32.03,34.04,86.47,224.67,253.95
483554,-6.125,108.375,-6.25,108.25,412.87,331.26,280.14,186.81,109.68,66.90,44.16,32.03,34.04,86.47,224.67,253.95
614642,16.625,120.375,16.75,120.25,12.02,16.28,31.77,58.90,222.75,339.24,482.60,559.38,353.22,263.03,55.88,19.37
614643,16.625,120.625,16.75,120.75,19.72,21.75,52.32,91.68,264.93,333.25,419.67,511.04,337.07,305.98,107.16,41.28
614644,16.625,120.875,16.75,120.75,19.72,21.75,52.32,91.68,264.93,333.25,419.67,511.04,337.07,305.98,107.16,41.28
614645,16.625,121.125,16.75,121.25,55.67,41.76,60.39,93.93,216.75,253.10,307.10,355.19,268.10,292.89,193.42,113.41
614646,16.625,121.375,16.75,121.25,55.67,41.76,60.39,93.93,216.75,253.10,307.10,355.19,268.10,292.89,193.42,113.41
614647,16.625,121.625,16.75,121.75,124.84,108.00,87.14,107.36,168.50,190.26,231.02,223.85,212.43,423.94,346.88,244.78
614648,16.625,121.875,16.75,121.75,124.84,108.00,87.14,107.36,168.50,190.26,231.02,223.85,212.43,423.94,346.88,244.78
614649,16.625,122.125,16.75,122.25,165.33,142.71,113.65,123.63,174.51,188.45,232.43,205.79,219.11,470.67,420.28,314.93
614650,16.625,122.375,16.75,122.25,165.33,142.71,113.65,123.63,174.51,188.45,232.43,205.79,219.11,470.67,420.28,314.93
483602,-6.125,120.375,-6.25,120.25,324.71,218.91,206.84,201.30,218.16,159.42,95.22,66.39,71.83,104.87,194.95,326.90
483603,-6.125,120.625,-6.25,120.75,315.88,211.55,209.90,209.37,227.44,164.70,98.45,71.07,76.92,110.61,201.71,330.92
483617,-6.125,124.125,-6.25,124.25,169.93,147.88,191.66,386.20,288.60,176.06,84.08,32.25,10.53,44.84,94.68,152.04
483652,-6.125,132.875,-6.25,132.25,366.48,306.24,276.15,271.66,230.85,175.20,101.05,73.67,50.88,78.29,154.92,326.28
483658,-6.125,134.375,-6.25,134.25,418.55,343.83,309.81,303.54,231.53,195.71,110.99,92.06,71.40,96.84,181.90,376.83
483659,-6.125,134.625,-6.25,134.75,421.63,351.93,325.01,320.21,246.45,215.80,135.41,114.06,92.66,113.24,188.48,385.36
483674,-6.125,138.375,-6.25,138.25,351.01,340.42,505.60,507.77,491.08,402.74,416.38,445.96,454.63,450.22,343.96,420.87
483675,-6.125,138.625,-6.25,138.75,338.58,320.01,482.70,459.22,430.80,357.95,371.17,396.54,400.38,400.06,321.87,396.61
483676,-6.125,138.875,-6.25,138.75,338.58,320.01,482.70,459.22,430.80,357.95,371.17,396.54,400.38,400.06,321.87,396.61
483677,-6.125,139.125,-6.25,139.25,366.63,334.55,478.30,417.06,376.15,307.37,305.79,316.80,344.87,336.10,321.35,388.02
483678,-6.125,139.375,-6.25,139.25,366.63,334.55,478.30,417.06,376.15,307.37,305.79,316.80,344.87,336.10,321.35,388.02
483679,-6.125,139.625,-6.25,139.75,380.43,353.23,471.76,398.19,351.35,275.16,261.18,270.38,318.97,302.57,328.32,385.98
483680,-6.125,139.875,-6.25,139.75,380.43,353.23,471.76,398.19,351.35,275.16,261.18,270.38,318.97,302.57,328.32,385.98
483681,-6.125,140.125,-6.25,140.25,387.54,356.01,477.95,406.43,355.65,286.92,264.07,265.40,316.75,309.13,325.24,400.03
483682,-6.125,140.375,-6.25,140.25,387.54,356.01,477.95,406.43,355.65,286.92,264.07,265.40,316.75,309.13,325.24,400.03
483683,-6.125,140.625,-6.25,140.75,421.35,360.51,526.13,428.99,375.11,339.71,285.46,263.61,325.37,356.86,311.70,458.14
483684,-6.125,140.875,-6.25,140.75,421.35,360.51,526.13,428.99,375.11,339.71,285.46,263.61,325.37,356.86,311.70,458.14
637688,20.625,121.875,20.75,121.75,153.68,90.81,75.25,54.72,222.55,243.80,255.47,352.56,328.16,301.46,244.26,142.85
647637,22.375,89.125,22.25,89.25,11.54,22.67,36.88,59.40,165.31,309.74,366.89,326.00,294.71,158.73,42.89,5.95
647638,22.375,89.375,22.25,89.25,11.54,22.67,36.88,59.40,165.31,309.74,366.89,326.00,294.71,158.73,42.89,5.95
647640,22.375,89.875,22.25,89.75,10.71,27.63,49.30,77.26,203.03,404.77,457.90,360.47,342.18,192.27,48.71,5.85
647641,22.375,90.125,22.25,90.25,9.34,26.08,47.99,100.96,237.28,501.74,576.07,441.87,363.21,219.74,53.51,7.07
647642,22.375,90.375,22.25,90.25,9.34,26.08,47.99,100.96,237.28,501.74,576.07,441.87,363.21,219.74,53.51,7.07
647643,22.375,90.625,22.25,90.75,8.50,24.29,49.81,118.24,260.77,551.02,631.10,489.80,380.94,227.48,52.77,8.69
647644,22.375,90.875,22.25,90.75,8.50,24.29,49.81,118.24,260.77,551.02,631.10,489.80,380.94,227.48,52.77,8.69
647645,22.375,91.125,22.25,91.25,8.10,21.32,55.25,135.81,315.81,635.01,776.13,582.96,425.60,257.59,57.09,11.15
647646,22.375,91.375,22.25,91.25,8.10,21.32,55.25,135.81,315.81,635.01,776.13,582.96,425.60,257.59,57.09,11.15
647648,22.375,91.875,22.25,91.75,6.70,20.94,60.26,129.82,327.99,584.75,712.19,521.48,288.58,213.71,60.91,11.65
647649,22.375,92.125,22.25,92.25,10.33,25.51,61.09,133.77,356.13,601.55,647.22,514.25,345.24,221.58,64.33,18.38
647650,22.375,92.375,22.25,92.25,10.33,25.51,61.09,133.77,356.13,601.55,647.22,514.25,345.24,221.58,64.33,18.38
647654,22.375,93.375,22.25,93.25,12.50,22.84,45.58,113.29,304.90,473.41,460.62,455.21,397.38,234.34,75.71,19.06
647655,22.375,93.625,22.25,93.75,6.65,15.04,33.87,77.65,219.06,246.66,315.32,340.37,311.27,199.78,72.08,8.50
647656,22.375,93.875,22.25,93.75,6.65,15.04,33.87,77.65,219.06,246.66,315.32,340.37,311.27,199.78,72.08,8.50
647657,22.375,94.125,22.25,94.25,4.21,10.08,23.34,58.42,177.04,188.77,219.46,263.54,261.22,169.84,59.36,5.93
647658,22.375,94.375,22.25,94.25,4.21,10.08,23.34,58.42,177.04,188.77,219.46,263.54,261.22,169.84,59.36,5.93
647659,22.375,94.625,22.25,94.75,1.13,3.75,8.56,29.11,107.58,99.26,83.32,125.17,180.79,124.71,38.06,3.43
647660,22.375,94.875,22.25,94.75,1.13,3.75,8.56,29.11,107.58,99.26,83.32,125.17,180.79,124.71,38.06,3.43
647661,22.375,95.125,22.25,95.25,0.92,3.80,7.10,26.73,93.96,92.15,69.11,120.44,165.72,118.53,35.23,3.45
647662,22.375,95.375,22.25,95.25,0.92,3.80,7.10,26.73,93.96,92.15,69.11,120.44,165.72,118.53,35.23,3.45
647663,22.375,95.625,22.25,95.75,1.47,3.92,6.49,31.88,104.44,113.39,77.17,142.46,159.05,122.38,34.22,4.17
647664,22.375,95.875,22.25,95.75,1.47,3.92,6.49,31.88,104.44,113.39,77.17,142.46,159.05,122.38,34.22,4.17
647665,22.375,96.125,22.25,96.25,1.79,4.40,6.29,40.19,122.08,120.48,84.29,147.48,153.38,125.34,36.28,4.64
647666,22.375,96.375,22.25,96.25,1.79,4.40,6.29,40.19,122.08,120.48,84.29,147.48,153.38,125.34,36.28,4.64
647667,22.375,96.625,22.25,96.75,3.14,5.92,8.67,50.89,146.73,170.28,146.78,188.61,150.62,128.27,46.88,8.05
647668,22.375,96.875,22.25,96.75,3.14,5.92,8.67,50.89,146.73,170.28,146.78,188.61,150.62,128.27,46.88,8.05
647669,22.375,97.125,22.25,97.25,4.29,7.32,11.05,58.15,164.09,222.77,208.97,228.16,152.04,128.20,55.12,11.06
647670,22.375,97.375,22.25,97.25,4.29,7.32,11.05,58.15,164.09,222.77,208.97,228.16,152.04,128.20,55.12,11.06
647671,22.375,97.625,22.25,97.75,3.64,7.91,12.05,59.35,156.33,225.64,217.82,237.38,163.61,134.69,57.30,11.44
647672,22.375,97.875,22.25,97.75,3.64,7.91,12.05,59.35,156.33,225.64,217.82,237.38,163.61,134.69,57.30,11.44
647673,22.375,98.125,22.25,98.25,3.23,8.61,13.63,59.41,144.61,217.36,216.00,244.75,175.64,145.42,58.83,11.27
647674,22.375,98.375,22.25,98.25,3.23,8.61,13.63,59.41,144.61,217.36,216.00,244.75,175.64,145.42,58.83,11.27
647675,22.375,98.625,22.25,98.75,7.51,12.07,18.50,52.94,145.53,222.73,263.07,262.72,182.36,151.92,66.38,16.61
647676,22.375,98.875,22.25,98.75,7.51,12.07,18.50,52.94,145.53,222.73,263.07,262.72,182.36,151.92,66.38,16.61
647677,22.375,99.125,22.25,99.25,11.15,14.56,21.60,48.76,155.38,238.50,306.81,277.42,181.65,155.11,68.68,20.53
647688,22.375,101.875,22.25,101.75,24.15,28.65,45.85,96.50,240.23,315.23,425.49,374.07,221.06,138.28,76.42,30.47
647689,22.375,102.125,22.25,102.25,25.13,30.08,47.93,115.81,259.22,321.48,391.77,374.05,185.38,128.12,81.41,26.20
647690,22.375,102.375,22.25,102.25,25.13,30.08,47.93,115.81,259.22,321.48,391.77,374.05,185.38,128.12,81.41,26.20
647691,22.375,102.625,22.25,102.75,28.39,28.91,53.27,132.37,275.48,394.21,482.96,392.30,168.46,108.75,71.27,24.01
647692,22.375,102.875,22.25,102.75,28.39,28.91,53.27,132.37,275.48,394.21,482.96,392.30,168.46,108.75,71.27,24.01
647693,22.375,103.125,22.25,103.25,33.92,37.11,66.07,161.78,284.20,430.38,526.14,389.29,167.72,109.42,69.62,29.53
647694,22.375,103.375,22.25,103.25,33.92,37.11,66.07,161.78,284.20,430.38,526.14,389.29,167.72,109.42,69.62,29.53
647695,22.375,103.625,22.25,103.75,37.15,45.97,77.58,163.47,261.40,352.40,434.73,359.51,165.52,115.00,68.24,30.20
647696,22.375,103.875,22.25,103.75,37.15,45.97,77.58,163.47,261.40,352.40,434.73,359.51,165.52,115.00,68.24,30.20
647697,22.375,104.125,22.25,104.25,31.00,37.84,68.26,143.20,207.56,233.30,299.65,336.68,184.45,111.68,61.45,22.04
647698,22.375,104.375,22.25,104.25,31.00,37.84,68.26,143.20,207.56,233.30,299.65,336.68,184.45,111.68,61.45,22.04
647699,22.375,104.625,22.25,104.75,42.39,44.67,73.68,165.58,327.90,407.25,487.67,448.43,270.13,194.67,67.84,36.61
647700,22.375,104.875,22.25,104.75,42.39,44.67,73.68,165.58,327.90,407.25,487.67,448.43,270.13,194.67,67.84,36.61
647701,22.375,105.125,22.25,105.25,30.65,33.25,58.56,137.12,270.11,333.38,384.69,321.69,188.77,131.58,53.84,28.03
647702,22.375,105.375,22.25,105.25,30.65,33.25,58.56,137.12,270.11,333.38,384.69,321.69,188.77,131.58,53.84,28.03
647703,22.375,105.625,22.25,105.75,24.76,28.44,55.01,111.41,205.14,261.55,298.61,274.31,154.93,90.52,51.31,22.20
647704,22.375,105.875,22.25,105.75,24.76,28.44,55.01,111.41,205.14,261.55,298.61,274.31,154.93,90.52,51.31,22.20
647705,22.375,106.125,22.25,106.25,32.79,32.27,56.22,105.38,196.76,236.70,268.59,251.39,149.93,89.46,51.16,23.80
516634,-0.375,98.375,-0.25,98.25,325.15,282.19,350.27,412.63,256.97,180.12,196.10,294.51,351.32,438.93,423.43,383.33
516635,-0.375,98.625,-0.25,98.75,338.01,317.93,370.95,442.02,270.45,178.87,196.09,307.75,369.77,466.45,445.83,412.88
516640,-0.375,99.875,-0.25,99.75,349.17,300.09,403.40,428.46,331.59,218.01,257.42,292.94,377.91,393.84,429.61,384.33
516641,-0.375,100.125,-0.25,100.25,311.83,276.86,352.43,374.49,274.78,176.52,215.37,234.84,313.13,321.21,358.18,334.09
516642,-0.375,100.375,-0.25,100.25,311.83,276.86,352.43,374.49,274.78,176.52,215.37,234.84,313.13,321.21,358.18,334.09
516643,-0.375,100.625,-0.25,100.75,276.24,240.17,284.58,287.94,183.73,125.43,149.49,157.58,229.65,248.83,273.32,289.74
516644,-0.375,100.875,-0.25,100.75,276.24,240.17,284.58,287.94,183.73,125.43,149.49,157.58,229.65,248.83,273.32,289.74
516645,-0.375,101.125,-0.25,101.25,261.09,204.89,280.40,303.86,210.24,138.77,149.41,162.81,239.37,279.14,305.78,305.22
516646,-0.375,101.375,-0.25,101.25,261.09,204.89,280.40,303.86,210.24,138.77,149.41,162.81,239.37,279.14,305.78,305.22
516647,-0.375,101.625,-0.25,101.75,221.02,176.31,258.98,301.66,210.46,148.97,137.20,152.23,215.45,258.04,300.04,279.91
516648,-0.375,101.875,-0.25,101.75,221.02,176.31,258.98,301.66,210.46,148.97,137.20,152.23,215.45,258.04,300.04,279.91
516649,-0.375,102.125,-0.25,102.25,225.28,167.82,240.90,272.78,184.75,151.33,117.00,133.63,171.67,221.92,271.72,259.47
516650,-0.375,102.375,-0.25,102.25,225.28,167.82,240.90,272.78,184.75,151.33,117.00,133.63,171.67,221.92,271.72,259.47
516651,-0.375,102.625,-0.25,102.75,225.05,167.12,235.34,264.37,180.21,152.10,113.10,130.66,165.09,215.87,267.94,255.11
516652,-0.375,102.875,-0.25,102.75,225.05,167.12,235.34,264.37,180.21,152.10,113.10,130.66,165.09,215.87,267.94,255.11
516653,-0.375,103.125,-0.25,103.25,229.29,160.32,232.56,257.75,200.96,163.36,136.91,148.07,174.31,222.11,266.77,255.05
516655,-0.375,103.625,-0.25,103.75,239.97,125.99,222.42,242.59,279.87,214.31,202.17,213.17,218.18,244.41,269.77,251.94
516656,-0.375,103.875,-0.25,103.75,239.97,125.99,222.42,242.59,279.87,214.31,202.17,213.17,218.18,244.41,269.77,251.94
516657,-0.375,104.125,-0.25,104.25,243.83,114.64,221.97,238.56,300.13,222.11,217.64,229.55,226.89,240.30,274.65,251.55
516658,-0.375,104.375,-0.25,104.25,243.83,114.64,221.97,238.56,300.13,222.11,217.64,229.55,226.89,240.30,274.65,251.55
516659,-0.375,104.625,-0.25,104.75,247.22,112.72,224.00,244.07,302.75,222.89,220.12,228.92,228.84,243.99,282.46,260.56
516660,-0.375,104.875,-0.25,104.75,247.22,112.72,224.00,244.07,302.75,222.89,220.12,228.92,228.84,243.99,282.46,260.56
516677,-0.375,109.125,-0.25,109.25,301.26,172.49,239.79,284.93,273.90,209.69,200.03,175.31,249.90,341.50,360.09,300.88
516678,-0.375,109.375,-0.25,109.25,301.26,172.49,239.79,284.93,273.90,209.69,200.03,175.31,249.90,341.50,360.09,300.88
516679,-0.375,109.625,-0.25,109.75,324.44,196.95,264.63,303.51,271.31,200.24,201.19,171.64,234.82,331.84,347.53,302.89
516680,-0.375,109.875,-0.25,109.75,324.44,196.95,264.63,303.51,271.31,200.24,201.19,171.64,234.82,331.84,347.53,302.89
516681,-0.375,110.125,-0.25,110.25,339.98,228.23,271.09,322.98,266.06,192.10,204.28,175.69,235.10,314.30,320.07,325.50
516682,-0.375,110.375,-0.25,110.25,339.98,228.23,271.09,322.98,266.06,192.10,204.28,175.69,235.10,314.30,320.07,325.50
516683,-0.375,110.625,-0.25,110.75,345.23,252.93,306.26,304.23,268.55,190.94,225.92,196.05,246.69,311.21,337.21,360.77
516684,-0.375,110.875,-0.25,110.75,345.23,252.93,306.26,304.23,268.55,190.94,225.92,196.05,246.69,311.21,337.21,360.77
516685,-0.375,111.125,-0.25,111.25,357.58,257.62,321.86,303.64,268.64,198.35,232.15,209.97,249.48,319.85,345.90,374.77
516686,-0.375,111.375,-0.25,111.25,357.58,257.62,321.86,303.64,268.64,198.35,232.15,209.97,249.48,319.85,345.90,374.77
516687,-0.375,111.625,-0.25,111.75,384.14,259.21,328.45,322.15,275.07,215.68,232.63,216.55,257.51,328.42,363.03,393.79
516688,-0.375,111.875,-0.25,111.75,384.14,259.21,328.45,322.15,275.07,215.68,232.63,216.55,257.51,328.42,363.03,393.79
516689,-0.375,112.125,-0.25,112.25,387.59,261.12,332.83,328.48,275.13,223.76,235.46,225.26,259.11,336.40,365.94,398.03
516690,-0.375,112.375,-0.25,112.25,387.59,261.12,332.83,328.48,275.13,223.76,235.46,225.26,259.11,336.40,365.94,398.03
516691,-0.375,112.625,-0.25,112.75,394.71,296.22,364.71,361.43,298.71,255.44,240.53,241.22,264.68,361.81,398.59,411.72
516692,-0.375,112.875,-0.25,112.75,394.71,296.22,364.71,361.43,298.71,255.44,240.53,241.22,264.68,361.81,398.59,411.72
516693,-0.375,113.125,-0.25,113.25,383.41,336.81,384.63,406.99,345.35,312.38,237.89,245.68,261.42,348.37,424.34,403.47
516694,-0.375,113.375,-0.25,113.25,383.41,336.81,384.63,406.99,345.35,312.38,237.89,245.68,261.42,348.37,424.34,403.47
516695,-0.375,113.625,-0.25,113.75,342.54,291.94,365.38,382.44,329.49,266.40,194.91,216.61,240.56,309.18,391.06,368.69
516696,-0.375,113.875,-0.25,113.75,342.54,291.94,365.38,382.44,329.49,266.40,194.91,216.61,240.56,309.18,391.06,368.69
516697,-0.375,114.125,-0.25,114.25,330.05,243.31,352.46,364.22,329.39,188.30,164.26,199.93,232.68,288.83,381.85,395.56
516698,-0.375,114.375,-0.25,114.25,330.05,243.31,352.46,364.22,329.39,188.30,164.26,199.93,232.68,288.83,381.85,395.56
516699,-0.375,114.625,-0.25,114.75,320.15,244.41,347.38,364.60,312.74,177.68,160.44,194.06,227.43,282.61,388.37,404.31
516700,-0.375,114.875,-0.25,114.75,320.15,244.41,347.38,364.60,312.74,177.68,160.44,194.06,227.43,282.61,388.37,404.31
516701,-0.375,115.125,-0.25,115.25,282.05,270.44,335.13,365.70,279.54,215.02,176.14,185.67,228.89,302.00,380.95,353.35
516702,-0.375,115.375,-0.25,115.25,282.05,270.44,335.13,365.70,279.54,215.02,176.14,185.67,228.89,302.00,380.95,353.35
516703,-0.375,115.625,-0.25,115.75,259.07,239.64,307.70,338.20,254.80,203.02,155.91,154.15,183.64,255.66,314.82,290.07
516704,-0.375,115.875,-0.25,115.75,259.07,239.64,307.70,338.20,254.80,203.02,155.91,154.15,183.64,255.66,314.82,290.07
516705,-0.375,116.125,-0.25,116.25,246.29,205.08,287.88,275.21,212.54,150.02,118.14,111.82,115.36,168.90,230.98,244.52
516706,-0.375,116.375,-0.25,116.25,246.29,205.08,287.88,275.21,212.54,150.02,118.14,111.82,115.36,168.90,230.98,244.52
516707,-0.375,116.625,-0.25,116.75,210.44,179.27,250.81,243.02,196.33,151.66,145.33,112.91,115.06,154.78,207.11,217.44
516708,-0.375,116.875,-0.25,116.75,210.44,179.27,250.81,243.02,196.33,151.66,145.33,112.91,115.06,154.78,207.11,217.44
516709,-0.375,117.125,-0.25,117.25,195.04,168.87,218.67,234.75,210.79,176.06,164.66,119.77,135.78,165.86,212.26,217.96
516710,-0.375,117.375,-0.25,117.25,195.04,168.87,218.67,234.75,210.79,176.06,164.66,119.77,135.78,165.86,212.26,217.96
516720,-0.375,119.875,-0.25,119.75,253.69,159.17,160.20,173.62,159.30,172.35,138.50,99.74,88.52,100.48,137.52,222.32
516721,-0.375,120.125,-0.25,120.25,201.86,136.85,147.04,167.32,162.31,182.12,154.97,111.17,96.10,102.06,128.93,182.49
516727,-0.375,121.625,-0.25,121.75,127.95,118.99,234.86,314.80,426.84,531.86,368.13,246.90,317.65,254.30,281.50,162.73
516728,-0.375,121.875,-0.25,121.75,127.95,118.99,234.86,314.80,426.84,531.86,368.13,246.90,317.65,254.30,281.50,162.73
516729,-0.375,122.125,-0.25,122.25,117.05,112.65,206.36,265.37,342.66,413.16,312.93,197.93,234.71,182.65,217.22,147.02
516730,-0.375,122.375,-0.25,122.25,117.05,112.65,206.36,265.37,342.66,413.16,312.93,197.93,234.71,182.65,217.22,147.02
516731,-0.375,122.625,-0.25,122.75,98.75,109.66,149.63,146.97,142.73,144.78,173.75,75.70,51.57,34.13,63.69,109.56
516749,-0.375,127.125,-0.25,127.25,190.33,198.98,195.05,179.36,179.15,168.75,170.49,123.69,124.47,104.40,152.23,209.63
516750,-0.375,127.375,-0.25,127.25,190.33,198.98,195.05,179.36,179.15,168.75,170.49,123.69,124.47,104.40,152.23,209.63
516751,-0.375,127.625,-0.25,127.75,188.51,195.40,191.72,187.60,192.43,179.22,177.47,119.56,129.13,98.76,157.41,207.23
516752,-0.375,127.875,-0.25,127.75,188.51,195.40,191.72,187.60,192.43,179.22,177.47,119.56,129.13,98.76,157.41,207.23
516753,-0.375,128.125,-0.25,128.25,184.76,195.34,189.69,189.77,195.43,180.22,177.64,115.05,131.14,95.68,158.75,203.77
516760,-0.375,129.875,-0.25,129.75,266.76,244.50,274.84,163.47,181.71,170.10,204.22,144.27,164.62,138.90,192.78,242.36
516764,-0.375,130.875,-0.25,130.75,272.08,234.27,266.87,156.12,176.77,192.18,241.65,157.17,180.93,151.11,194.67,241.05
516765,-0.375,131.125,-0.25,131.25,267.33,232.83,262.84,166.58,186.89,199.97,248.59,161.76,189.92,158.15,193.70,242.41
516766,-0.375,131.375,-0.25,131.25,267.33,232.83,262.84,166.58,186.89,199.97,248.59,161.76,189.92,158.15,193.70,242.41
516769,-0.375,132.125,-0.25,132.25,235.01,226.91,245.84,214.52,298.53,302.91,327.29,269.08,284.39,220.76,201.86,223.76
516770,-0.375,132.375,-0.25,132.25,235.01,226.91,245.84,214.52,298.53,302.91,327.29,269.08,284.39,220.76,201.86,223.76
516771,-0.375,132.625,-0.25,132.75,242.76,236.54,265.18,233.10,273.01,279.18,293.22,262.35,261.47,197.50,184.70,231.56
516772,-0.375,132.875,-0.25,132.75,242.76,236.54,265.18,233.10,273.01,279.18,293.22,262.35,261.47,197.50,184.70,231.56
516773,-0.375,133.125,-0.25,133.25,256.61,247.18,304.77,260.37,184.15,183.36,178.13,187.83,164.41,118.78,137.58,257.66
680790,28.125,97.375,28.25,97.25,15.86,36.09,99.00,141.25,114.12,212.28,331.12,280.15,204.41,86.92,19.41,11.53
680791,28.125,97.625,28.25,97.75,19.93,43.89,112.28,142.78,105.21,173.17,260.57,219.76,166.44,87.36,21.88,13.27
680792,28.125,97.875,28.25,97.75,19.93,43.89,112.28,142.78,105.21,173.17,260.57,219.76,166.44,87.36,21.88,13.27
680793,28.125,98.125,28.25,98.25,30.16,63.83,138.27,140.14,102.89,130.62,175.42,139.18,123.16,90.06,28.40,16.56
549741,5.375,95.125,5.25,95.25,184.45,106.56,156.93,108.43,145.07,88.60,74.70,89.14,103.26,162.41,231.43,217.77
549742,5.375,95.375,5.25,95.25,184.45,106.56,156.93,108.43,145.07,88.60,74.70,89.14,103.26,162.41,231.43,217.77
549743,5.375,95.625,5.25,95.75,223.11,128.74,163.47,124.53,124.58,71.75,63.07,77.93,81.77,152.02,249.17,233.87
549744,5.375,95.875,5.25,95.75,223.11,128.74,163.47,124.53,124.58,71.75,63.07,77.93,81.77,152.02,249.17,233.87
549745,5.375,96.125,5.25,96.25,221.06,122.54,160.08,140.25,123.03,66.94,58.08,78.35,91.82,150.21,240.30,214.65
549746,5.375,96.375,5.25,96.25,221.06,122.54,160.08,140.25,123.03,66.94,58.08,78.35,91.82,150.21,240.30,214.65
549747,5.375,96.625,5.25,96.75,175.15,88.86,132.35,135.23,156.34,80.33,78.97,94.32,127.33,170.90,220.93,193.15
549749,5.375,97.125,5.25,97.25,213.83,81.53,103.56,135.65,199.07,133.57,139.86,151.10,193.11,256.85,237.44,248.43
549750,5.375,97.375,5.25,97.25,213.83,81.53,103.56,135.65,199.07,133.57,139.86,151.10,193.11,256.85,237.44,248.43
549751,5.375,97.625,5.25,97.75,211.12,89.74,77.21,104.61,162.25,130.28,131.19,154.96,193.62,236.82,273.12,356.02
549761,5.375,100.125,5.25,100.25,98.18,96.83,167.34,219.15,210.06,166.83,190.66,224.48,268.45,351.84,267.12,156.70
549762,5.375,100.375,5.25,100.25,98.18,96.83,167.34,219.15,210.06,166.83,190.66,224.48,268.45,351.84,267.12,156.70
549763,5.375,100.625,5.25,100.75,139.96,140.62,236.06,309.10,250.56,161.57,185.32,205.94,255.65,375.96,317.40,209.93
549764,5.375,100.875,5.25,100.75,139.96,140.62,236.06,309.10,250.56,161.57,185.32,205.94,255.65,375.96,317.40,209.93
549765,5.375,101.125,5.25,101.25,101.72,81.67,151.59,206.75,187.98,126.20,148.51,155.82,209.91,278.23,241.21,177.94
549766,5.375,101.375,5.25,101.25,101.72,81.67,151.59,206.75,187.98,126.20,148.51,155.82,209.91,278.23,241.21,177.94
549767,5.375,101.625,5.25,101.75,183.78,86.66,131.06,141.03,189.55,164.12,166.64,194.78,238.13,283.41,301.17,333.34
549768,5.375,101.875,5.25,101.75,183.78,86.66,131.06,141.03,189.55,164.12,166.64,194.78,238.13,283.41,301.17,333.34
549769,5.375,102.125,5.25,102.25,214.01,98.40,128.67,112.65,179.55,171.33,174.80,202.67,249.12,282.24,338.78,472.03
549770,5.375,102.375,5.25,102.25,214.01,98.40,128.67,112.65,179.55,171.33,174.80,202.67,249.12,282.24,338.78,472.03
549771,5.375,102.625,5.25,102.75,317.00,149.57,158.63,105.40,180.35,175.79,192.01,217.10,275.95,320.46,541.74,729.01
549772,5.375,102.875,5.25,102.75,317.00,149.57,158.63,105.40,180.35,175.79,192.01,217.10,275.95,320.46,541.74,729.01
549773,5.375,103.125,5.25,103.25,221.29,113.04,174.48,105.49,156.06,131.53,165.41,164.85,208.33,263.97,655.46,687.45
549821,5.375,115.125,5.25,115.25,228.85,129.79,143.76,232.75,312.48,287.79,277.96,282.30,331.94,391.79,353.63,288.74
549822,5.375,115.375,5.25,115.25,228.85,129.79,143.76,232.75,312.48,287.79,277.96,282.30,331.94,391.79,353.63,288.74
549823,5.375,115.625,5.25,115.75,222.36,152.35,198.89,260.90,318.22,251.10,241.28,237.86,294.62,342.53,306.57,265.49
549824,5.375,115.875,5.25,115.75,222.36,152.35,198.89,260.90,318.22,251.10,241.28,237.86,294.62,342.53,306.57,265.49
