season,beta,kappa,seed,start_month,moore,suit_thresh,latency_period,a_s,a_l,a_ld,cluster
2,2,1000,0,4,2,0,3,50,25,50,300
1,1,500,1,4,3,0,2,200,0,0,153
2,2,1000,0,3,3,0,2,400,50,0,74
2,0,500,0,4,1,0,3,100,0,100,378
2,1,1000,0,5,1,0,2,75,0,25,394
2,0,1000,0,4,1,0,3,150,0,150,379
2,2,500,0,5,3,0,3,75,75,100,233
2,1,500,0,5,2,0,3,25,0,50,287
2,1,1000,0,5,3,0,3,200,100,100,254
2,1,1000,0,5,3,0,3,300,0,200,255
2,2,1000,0,4,3,0,3,150,50,75,333
1,0,500,0,5,3,0,2,400,100,0,89
1,1,1000,1,3,2,0,2,300,100,0,26
2,2,500,0,5,2,0,1,300,0,0,13
2,1,1000,0,4,2,0,3,100,25,125,304
2,2,1000,0,4,3,0,3,400,0,50,344
2,2,500,0,5,3,0,3,50,25,150,234
2,1,1000,0,5,2,0,3,400,50,200,173
2,2,1000,0,4,2,0,3,125,100,100,297
2,2,500,1,4,2,0,2,600,600,0,49
2,0,500,0,5,1,0,3,300,0,50,271
2,1,1000,0,4,3,0,3,50,50,25,354
2,2,1000,0,4,3,0,3,150,100,200,333
2,1,1000,0,4,2,0,1,150,0,0,1
2,1,1000,0,4,2,0,3,150,0,100,318
2,1,500,0,5,3,0,3,50,0,75,219
2,0,1000,0,3,1,0,3,125,0,75,381
1,2,1000,0,3,2,0,1,200,0,0,4
2,1,500,0,5,3,0,3,400,0,50,259
2,2,500,0,4,1,0,2,50,0,25,285
2,2,1000,0,5,2,0,3,125,25,100,167
2,2,500,0,4,3,0,3,200,50,150,332
2,1,1000,0,5,3,0,3,100,50,150,242
2,1,1000,0,4,3,0,3,50,100,100,359
2,1,1000,0,4,3,0,3,600,200,600,367
1,0,1000,1,3,2,0,2,200,100,0,27
2,1,1000,0,5,2,0,3,100,75,75,193
2,0,500,0,4,1,0,3,125,0,150,379
2,1,1000,1,4,2,0,2,25,20,0,67
1,2,500,0,5,1,0,2,150,0,25,393
2,2,1000,0,5,2,0,3,100,75,150,167
2,0,500,0,5,1,0,3,75,0,75,270
2,1,500,1,5,2,0,1,400,0,0,418
2,2,1000,0,5,3,0,2,600,600,0,101
1,2,1000,1,3,2,0,2,200,400,0,63
2,1,1000,1,5,2,0,2,400,100,0,58
2,2,1000,0,4,2,0,3,75,25,125,302
2,0,500,1,3,2,0,2,200,200,0,34
2,1,500,0,5,3,0,3,200,0,200,256
2,2,500,0,5,2,0,3,150,25,50,196
2,1,1000,0,4,3,0,3,75,50,75,359
2,2,500,0,4,3,0,3,200,0,400,351
2,1,1000,0,4,2,0,3,400,100,200,309
1,1,1000,1,3,2,0,2,600,200,0,35
1,1,1000,1,5,2,0,2,300,50,0,40
2,2,500,0,5,2,0,3,400,600,600,163
2,2,1000,1,4,2,0,1,150,0,0,426
1,0,1000,0,5,3,0,2,400,50,0,84
2,1,500,0,5,3,0,3,400,100,50,241
2,1,500,0,4,2,0,3,600,400,200,313
1,0,500,1,5,2,0,2,400,200,0,55
2,2,1000,1,5,1,0,3,100,0,100,275
1,1,500,1,3,2,0,2,600,200,0,35
2,0,500,0,5,1,0,3,50,0,200,270
2,2,1000,0,5,2,0,3,150,100,125,168
2,1,1000,0,5,3,0,2,100,100,0,110
2,2,500,0,4,3,0,3,200,600,200,332
1,2,1000,1,4,2,0,1,150,0,0,426
2,2,500,0,4,2,0,3,125,100,150,297
2,1,500,0,4,3,0,3,300,100,100,376
2,2,500,0,5,2,0,3,300,0,100,185
2,1,500,0,5,3,0,3,150,25,125,243
1,1,500,0,3,3,0,2,150,0,0,132
1,2,500,0,5,2,0,2,15,0,10,390
2,2,1000,0,4,2,0,3,600,0,600,328
2,2,500,0,5,1,0,2,150,0,25,395
1,1,1000,1,4,2,0,2,25,20,0,67
2,2,500,0,5,3,0,3,125,25,125,204
2,1,500,0,5,2,0,3,600,200,400,171
2,1,1000,0,4,3,0,3,75,25,150,373
2,0,500,0,5,2,0,3,75,0,25,265
2,2,500,0,3,2,0,1,600,0,0,7
2,1,500,0,5,3,0,3,75,100,50,245
2,0,500,1,5,3,0,2,200,0,0,144
2,2,500,0,4,3,0,3,150,0,200,350
2,1,1000,0,4,3,0,3,50,75,100,359
1,2,1000,0,5,1,0,3,150,25,100,401
2,2,1000,0,4,3,0,3,150,25,50,341
2,2,1000,0,5,3,0,3,50,100,150,234
2,2,1000,0,4,3,0,3,100,50,100,330
2,2,1000,0,5,2,0,3,200,0,400,180
2,1,1000,0,4,2,0,3,125,25,150,304
2,2,500,1,3,3,0,2,400,0,0,149
2,2,500,0,5,3,0,3,75,25,125,233
1,2,500,0,5,3,0,2,100,100,0,110
2,1,500,1,4,2,0,2,25,15,0,69
2,2,500,0,4,3,0,3,75,100,100,342
2,2,1000,0,5,2,0,3,600,400,600,162
2,1,1000,0,4,2,0,3,100,75,100,304
1,0,1000,0,5,3,0,2,200,0,0,136
2,2,500,1,3,2,0,2,200,100,0,27
2,2,500,0,4,2,0,3,125,100,75,299
1,0,1000,0,3,3,0,2,50,50,0,112
2,2,500,0,4,2,0,3,200,400,400,292
1,1,500,0,4,3,0,2,200,600,0,102
2,2,1000,0,5,1,0,1,200,600,0,435
2,1,1000,0,5,2,0,3,600,600,600,170
2,1,500,0,4,3,0,3,150,75,50,361
2,1,500,0,4,2,0,3,150,100,75,306
2,0,500,0,3,1,0,3,50,0,100,381
2,1,1000,0,4,3,0,2,100,50,0,79
2,2,500,0,4,3,0,3,400,200,600,334
2,2,1000,0,4,2,0,3,75,0,75,325
2,2,500,0,4,2,0,3,150,0,50,323
2,0,500,1,4,2,0,2,300,50,0,32
2,2,1000,1,3,2,0,2,200,50,0,29
2,2,500,0,5,3,0,3,25,25,75,236
2,2,500,1,5,1,0,3,200,0,150,279
2,2,1000,0,3,1,0,2,20,0,15,406
1,2,500,0,4,1,0,3,100,0,200,415
2,1,1000,0,4,2,0,3,150,25,25,290
2,2,500,0,5,3,0,3,600,0,600,224
2,2,500,0,5,2,0,3,200,200,200,161
1,1,1000,0,4,1,0,3,50,0,200,409
2,2,1000,0,5,2,0,3,150,0,200,181
2,1,1000,0,5,2,0,3,600,0,200,178
2,1,500,0,5,3,0,3,125,50,75,240
2,1,500,0,5,3,0,3,150,100,100,243
1,0,500,1,4,2,0,2,300,50,0,32
2,2,500,0,4,2,0,3,100,50,125,297
2,1,500,0,5,3,0,2,600,0,0,124
1,1,1000,0,4,3,0,2,200,600,0,102
2,2,1000,0,4,2,0,3,75,100,125,303
2,1,500,0,4,3,0,3,600,600,400,369
2,2,1000,0,4,3,0,3,300,0,100,348
1,2,500,0,5,2,0,1,150,0,0,18
2,0,500,0,4,3,0,2,600,600,0,97
2,0,1000,0,3,3,0,2,50,50,0,112
1,1,1000,0,4,1,0,2,25,0,5,284
1,2,500,1,5,2,0,2,400,100,0,58
2,0,1000,0,5,3,0,2,200,0,0,136
2,2,1000,0,4,3,0,3,125,100,50,340
2,0,1000,0,5,1,0,1,400,100,0,444
2,2,500,0,3,3,0,2,200,200,0,85
2,2,500,0,5,2,0,3,100,0,25,190
2,2,500,0,5,3,0,3,125,0,75,217
2,1,500,0,5,3,0,3,100,50,25,229
2,1,1000,1,4,1,0,3,75,0,25,402
2,1,500,0,5,3,0,3,150,75,100,243
2,2,500,0,4,3,0,3,50,75,50,338
1,1,500,0,4,3,0,2,400,400,0,95
2,2,500,0,5,3,0,3,125,75,100,205
2,2,1000,0,5,1,0,1,400,400,0,432
2,1,1000,0,5,3,0,3,100,100,75,243
2,2,500,0,4,2,0,3,125,75,50,289
2,2,500,0,5,3,0,3,100,25,150,205
2,1,500,0,5,1,0,1,400,100,0,444
2,2,1000,1,5,1,0,2,25,0,5,397
2,2,1000,0,5,2,0,3,125,75,125,168
2,1,500,0,3,3,0,2,300,0,0,117
1,0,1000,1,4,2,0,2,600,600,0,49
2,1,500,0,4,1,0,2,25,0,15,282
1,0,1000,1,5,2,0,2,200,50,0,41
1,0,1000,0,5,1,0,1,400,50,0,441
2,2,500,1,5,1,0,2,25,0,10,396
2,2,1000,0,4,2,0,3,200,100,50,288
2,1,1000,0,5,3,0,3,125,50,125,242
2,2,1000,0,4,2,0,3,75,0,125,325
2,1,1000,0,4,3,0,2,50,100,0,113
2,1,500,0,4,3,0,3,125,100,125,360
1,0,500,0,4,3,0,2,600,0,0,121
1,1,1000,0,4,3,0,2,400,400,0,95
2,2,1000,1,4,1,0,3,150,0,75,403
2,1,1000,1,4,2,0,2,150,50,0,25
2,1,1000,1,5,1,0,2,20,0,5,397
2,2,1000,0,4,2,0,3,75,75,100,303
1,1,1000,0,4,1,0,3,300,0,50,408
2,1,1000,0,4,3,0,3,75,25,50,362
2,2,500,0,5,2,0,3,150,50,75,197
2,2,1000,0,5,3,0,3,300,100,200,212
1,2,500,0,5,3,0,2,400,200,0,99
2,0,500,0,3,1,0,3,75,0,150,381
2,1,500,0,5,3,0,3,100,0,125,258
2,1,500,0,5,2,0,3,75,0,125,189
2,1,500,1,5,1,0,3,150,0,75,275
1,0,500,0,5,3,0,2,200,200,0,104
2,2,1000,0,4,3,0,3,50,75,50,338
2,2,1000,0,4,2,0,3,150,75,100,293
2,1,500,0,4,2,0,3,150,100,100,306
2,1,500,0,4,3,0,3,125,0,75,366
2,2,500,0,5,3,0,3,75,0,25,230
2,1,500,0,5,3,0,3,100,0,200,258
2,1,1000,0,4,3,0,3,100,75,25,354
2,2,500,0,4,3,0,3,200,200,200,332
1,1,500,0,4,1,0,3,600,0,600,413
2,1,500,0,4,2,0,3,100,0,25,321
1,2,1000,0,5,2,0,1,300,0,0,13
2,1,1000,0,4,3,0,3,150,50,100,372
1,0,1000,1,5,2,0,1,400,0,0,418
1,2,500,0,4,1,0,2,25,0,10,284
2,1,1000,0,4,3,0,3,50,0,25,358
2,2,500,0,4,3,0,3,300,50,50,337
2,2,500,0,4,3,0,2,600,400,0,95
2,1,500,0,5,2,0,3,600,600,400,171
2,1,500,0,5,3,0,3,50,75,50,244
1,0,1000,1,3,2,0,2,100,100,0,22
2,2,1000,0,5,3,0,3,125,0,75,222
2,0,500,1,5,3,0,2,600,0,0,139
2,0,1000,0,3,3,0,2,200,50,0,75
2,2,1000,0,5,2,0,3,100,0,25,190
2,2,500,0,3,2,0,1,200,0,0,4
1,0,1000,0,3,3,0,2,400,100,0,72
1,2,500,0,4,3,0,2,100,0,0,131
2,1,500,0,4,2,0,3,100,25,50,307
2,1,1000,0,4,3,0,3,600,600,600,367
2,2,500,0,5,3,0,3,200,400,400,213
2,0,1000,1,5,2,0,1,400,0,0,418
2,2,500,0,4,3,0,3,300,0,150,348
2,0,1000,0,5,3,0,2,600,200,0,98
2,2,1000,0,4,3,0,3,600,400,600,335
2,2,1000,0,4,2,0,3,100,75,50,289
2,2,1000,0,4,1,0,2,50,0,25,285
2,2,500,0,4,3,0,3,400,50,150,334
2,0,1000,0,5,1,0,3,75,25,150,263
2,1,1000,0,5,3,0,2,200,100,0,91
2,1,500,0,5,3,0,3,200,100,50,241
2,0,1000,0,5,1,0,3,125,0,50,271
1,2,1000,0,3,3,0,2,400,400,0,93
1,1,1000,0,4,1,0,3,600,0,600,413
2,0,500,0,3,3,0,2,400,200,0,83
2,1,500,1,5,1,0,3,50,0,150,274
2,2,500,0,4,3,0,3,150,75,125,333
2,1,500,0,4,3,0,3,125,75,125,360
2,1,1000,0,5,2,0,3,50,75,150,192
2,1,500,0,5,3,0,2,600,200,0,98
2,2,500,0,5,2,0,3,400,200,600,163
2,2,1000,0,5,2,0,1,300,0,0,13
2,2,500,1,4,1,0,3,150,0,75,403
2,2,1000,1,5,1,0,3,200,0,100,280
2,2,500,0,4,2,0,3,75,0,125,325
2,1,1000,0,5,2,0,3,75,25,100,192
2,0,500,0,5,2,0,3,25,0,150,264
2,1,500,0,5,2,0,3,125,100,125,174
2,0,500,0,3,3,0,2,100,100,0,80
2,2,1000,0,4,2,0,3,150,0,50,323
2,1,1000,0,5,2,0,3,200,50,200,177
2,2,500,0,4,2,0,3,100,50,200,297
2,1,500,0,5,3,0,2,300,100,0,89
1,1,500,1,4,3,0,2,600,0,0,138
2,0,500,1,3,3,0,2,300,0,0,155
1,0,500,1,5,2,0,2,200,100,0,57
2,1,1000,0,5,3,0,3,150,50,50,240
2,2,500,1,3,2,0,2,200,50,0,29
2,0,1000,0,5,2,0,3,25,0,50,264
2,2,500,1,4,2,0,1,150,0,0,426
2,1,1000,0,5,2,0,3,25,0,100,287
2,1,500,0,5,2,0,3,150,0,50,187
1,2,500,0,4,1,0,3,100,0,125,411
2,1,500,1,5,1,0,3,75,0,100,275
2,1,500,0,5,2,0,3,100,50,100,174
2,1,1000,1,5,2,0,1,300,0,0,417
2,2,1000,0,5,3,0,3,400,0,400,223
2,2,1000,0,4,2,0,3,300,100,200,295
2,2,1000,0,5,3,0,3,150,100,75,207
1,1,1000,0,4,1,0,3,50,0,125,409
2,2,1000,0,5,2,0,3,150,0,125,181
2,0,1000,0,5,3,0,2,300,100,0,89
2,0,500,0,3,1,0,3,150,0,25,383
1,2,1000,0,3,2,0,1,600,0,0,7
1,2,1000,0,5,3,0,2,200,50,0,107
1,1,1000,1,5,2,0,1,300,0,0,417
2,1,500,0,5,3,0,3,75,100,125,246
2,2,1000,0,3,2,0,1,600,0,0,7
1,0,1000,1,3,2,0,2,400,200,0,35
2,1,1000,0,4,3,0,3,125,75,75,360
1,2,1000,0,3,3,0,2,200,600,0,96
2,2,500,0,4,2,0,3,75,75,150,303
2,0,500,0,5,1,0,3,75,25,50,266
2,2,1000,0,5,2,0,3,150,50,25,199
2,2,1000,1,5,2,0,2,600,400,0,53
1,2,1000,0,4,1,0,3,400,0,50,408
1,2,1000,0,4,1,0,3,150,0,100,411
2,1,500,0,3,2,0,3,150,75,25,385
2,0,500,1,3,2,0,2,400,100,0,26
2,2,1000,1,5,1,0,3,200,0,600,281
2,1,1000,1,5,2,0,2,200,200,0,60
1,2,500,1,3,2,0,2,200,50,0,29
2,1,1000,0,5,3,0,3,150,0,150,256
2,0,500,0,4,1,0,3,200,0,100,378
2,0,1000,0,4,1,0,3,300,0,200,379
2,2,500,0,4,2,0,3,400,0,400,329
1,2,1000,1,4,2,0,2,600,200,0,65
2,2,1000,0,5,3,0,3,125,100,100,205
2,1,500,0,4,2,0,3,100,50,75,307
2,0,500,1,4,2,0,2,600,400,0,47
2,1,500,0,5,2,0,3,400,0,200,179
2,0,1000,0,5,1,0,3,50,25,125,263
2,0,1000,0,3,3,0,2,300,0,0,117
1,0,500,0,4,3,0,2,200,0,0,129
2,2,1000,0,4,2,0,3,400,100,50,288
1,1,1000,1,4,2,0,2,200,400,0,51
2,1,1000,0,4,2,0,3,200,100,100,314
2,2,500,0,4,3,0,3,150,0,125,350
2,0,1000,0,5,1,0,3,125,25,100,262
2,1,1000,1,5,1,0,3,200,0,50,278
2,1,1000,0,5,2,0,3,125,0,25,190
2,1,1000,0,5,3,0,3,100,0,75,258
2,2,500,0,4,3,0,3,150,25,100,333
2,2,1000,1,3,3,0,2,400,0,0,149
1,2,500,1,5,2,0,2,200,200,0,60
2,1,500,0,4,3,0,3,125,25,100,360
2,2,1000,0,5,2,0,3,150,100,200,161
2,1,1000,0,4,3,0,3,150,100,25,354
2,0,500,0,5,1,0,3,50,0,125,270
2,1,500,0,4,3,0,3,100,75,150,360
2,1,1000,0,5,2,0,3,75,75,125,192
2,1,1000,0,5,2,0,3,50,0,75,191
2,2,500,1,5,1,0,3,125,0,100,275
1,0,500,1,3,2,0,2,100,50,0,23
1,1,1000,0,5,3,0,2,100,0,0,134
2,1,1000,0,3,3,0,2,300,50,0,74
2,1,500,0,4,2,0,3,75,50,125,305
1,2,1000,1,3,3,0,2,400,0,0,149
2,0,1000,1,3,2,0,2,400,50,0,28
2,2,1000,0,4,2,0,3,150,25,125,298
2,2,1000,0,5,1,0,2,150,0,25,395
2,2,500,1,3,2,0,2,400,200,0,35
1,1,1000,0,5,2,0,3,50,0,75,398
2,1,1000,0,5,3,0,2,100,0,0,134
2,0,500,1,3,2,0,2,100,50,0,23
2,1,1000,0,5,2,0,3,300,100,50,194
2,1,1000,0,4,3,0,3,300,0,50,364
1,0,500,0,5,1,0,1,300,100,0,444
2,1,500,0,5,2,0,2,20,0,5,391
2,1,1000,0,5,3,0,3,25,25,100,237
1,1,500,1,4,2,0,2,200,400,0,51
2,2,500,0,3,1,0,2,20,0,15,406
2,0,500,0,3,2,0,1,100,0,0,16
1,2,500,1,4,2,0,2,25,25,0,67
2,2,1000,0,5,3,0,3,75,75,150,233
2,2,500,0,4,3,0,3,150,50,25,356
1,1,500,0,4,2,0,1,400,0,0,9
1,0,1000,0,3,3,0,2,300,0,0,117
1,2,500,0,3,3,0,2,400,50,0,74
1,0,500,0,5,1,0,1,600,200,0,438
2,2,500,0,5,2,0,3,200,600,200,161
2,2,1000,0,4,3,0,3,150,100,125,333
2,1,500,0,5,2,0,3,300,100,100,176
2,1,1000,0,5,2,0,3,150,75,150,177
2,2,500,0,5,3,0,3,125,100,150,204
2,2,1000,0,5,2,0,3,300,50,50,198
2,2,500,0,4,3,0,3,300,50,100,336
2,0,500,0,5,1,0,3,600,0,400,272
2,0,500,0,5,1,0,3,75,50,75,263
2,2,1000,0,5,3,0,3,150,50,150,204
1,1,1000,0,4,3,0,2,150,100,0,87
1,1,1000,0,3,3,0,2,400,0,0,118
1,1,1000,1,4,2,0,2,400,600,0,48
2,1,500,0,3,3,0,2,50,50,0,112
2,2,500,1,3,2,0,2,100,100,0,22
2,1,500,0,5,3,0,2,200,0,0,136
2,0,500,0,3,3,0,2,150,50,0,76
2,1,500,0,4,2,0,3,125,0,125,318
2,0,1000,0,5,3,0,2,600,0,0,124
1,0,1000,1,4,2,0,2,25,15,0,69
1,0,500,1,3,3,0,2,150,0,0,157
1,2,1000,0,5,1,0,1,200,50,0,439
2,2,1000,0,5,3,0,3,25,0,150,235
1,2,1000,1,5,2,0,2,400,50,0,40
1,2,500,0,5,3,0,2,200,100,0,91
2,1,500,0,4,3,0,3,600,200,400,368
1,2,500,1,4,2,0,1,300,0,0,422
1,0,1000,0,4,3,0,2,600,400,0,95
2,1,500,0,5,3,0,3,300,50,200,253
1,0,500,0,3,3,0,2,150,50,0,76
2,0,500,0,5,1,0,3,400,0,150,269
2,1,500,0,4,2,0,3,125,50,25,290
2,1,500,1,5,1,0,3,75,0,75,275
2,0,500,0,5,2,0,1,400,0,0,11
2,0,1000,0,4,1,0,3,50,0,75,377
2,1,1000,0,4,2,0,3,75,75,50,307
2,0,1000,0,5,1,0,1,200,200,0,437
2,1,1000,0,5,2,0,3,600,200,600,170
2,2,500,0,3,3,0,2,400,100,0,72
2,0,1000,1,4,2,0,2,25,15,0,69
2,2,1000,0,5,3,0,3,25,50,50,238
1,0,1000,0,5,3,0,2,600,0,0,124
2,1,1000,0,5,3,0,3,150,25,75,243
1,1,500,1,4,2,0,2,400,600,0,48
2,2,1000,0,5,2,0,3,300,0,150,182
1,1,500,0,4,3,0,2,150,100,0,87
2,2,1000,0,5,1,0,1,150,100,0,442
2,1,500,0,5,3,0,3,600,400,200,253
2,2,500,0,4,3,0,3,400,600,600,334
1,2,1000,1,4,2,0,2,300,100,0,30
2,2,500,0,3,3,0,2,400,50,0,74
2,1,1000,0,4,3,0,3,50,0,200,363
2,2,1000,1,5,1,0,2,25,0,10,396
2,1,500,0,5,1,0,1,200,200,0,437
2,2,500,0,5,3,0,3,100,75,50,206
1,2,500,0,4,1,0,3,200,0,200,415
2,1,1000,0,3,3,0,2,400,0,0,118
2,2,500,1,5,1,0,3,100,0,150,274
2,2,500,0,4,3,0,3,400,0,50,344
2,1,1000,0,5,3,0,3,400,100,200,252
2,2,1000,0,5,2,0,3,200,200,200,161
2,2,500,1,4,3,0,2,600,0,0,138
2,0,500,0,5,1,0,1,400,600,0,434
1,1,1000,1,4,2,0,2,25,10,0,69
1,1,500,1,4,2,0,1,150,0,0,426
2,2,500,1,5,2,0,2,600,400,0,53
2,2,1000,1,4,1,0,3,150,0,25,402
2,2,1000,0,4,2,0,3,400,50,200,295
1,2,500,1,4,2,0,2,400,50,0,32
2,1,500,0,5,3,0,3,75,50,125,246
2,2,1000,0,5,2,0,3,100,25,125,167
2,0,500,0,3,1,0,3,75,0,100,381
1,2,1000,0,3,3,0,2,150,0,0,132
2,2,1000,0,4,2,0,3,75,75,150,303
2,2,1000,0,3,1,0,2,20,0,10,405
2,2,500,0,4,2,0,3,300,0,50,322
2,2,500,0,5,2,0,3,150,50,25,199
2,1,500,0,5,3,0,3,200,600,600,249
1,0,500,1,4,2,0,2,200,200,0,66
2,1,500,1,5,1,0,3,150,0,25,276
2,1,1000,0,4,3,0,2,200,0,0,129
2,0,500,1,4,2,0,2,150,50,0,25
2,0,500,0,4,3,0,2,50,100,0,113
1,1,1000,0,5,1,0,1,100,50,0,440
2,1,1000,0,4,2,0,3,200,600,400,311
2,2,500,0,5,2,0,3,600,400,600,162
2,2,500,0,5,2,0,3,150,0,125,181
2,1,500,0,4,2,0,3,400,600,200,313
2,2,1000,0,3,3,0,2,150,0,0,132
2,2,1000,0,4,2,0,3,200,400,400,292
2,1,1000,1,4,2,0,2,200,100,0,31
2,1,500,0,5,3,0,3,100,50,75,240
1,0,500,0,4,3,0,2,50,100,0,113
2,1,500,0,5,2,0,3,75,50,75,193
2,2,500,0,5,3,0,3,125,0,25,230
2,2,500,1,5,1,0,2,15,0,5,397
2,1,500,0,4,3,0,3,400,0,200,364
1,0,500,1,4,2,0,2,150,50,0,25
1,1,1000,0,4,3,0,2,200,0,0,129
2,2,500,0,5,2,0,3,100,0,75,187
2,1,1000,0,5,2,0,3,300,50,200,173
2,1,500,1,4,2,0,2,600,200,0,65
2,2,500,0,5,3,0,3,400,0,400,223
2,0,1000,1,4,2,0,2,600,200,0,65
2,1,1000,0,5,3,0,3,100,100,25,228
2,1,500,0,5,3,0,3,50,100,75,244
2,2,500,1,5,1,0,3,50,0,75,275
2,1,1000,0,4,3,0,3,75,75,125,373
2,1,500,0,5,3,0,3,150,75,150,242
2,2,1000,0,4,3,0,3,400,200,600,334
2,2,500,0,5,3,0,3,125,75,150,204
2,2,1000,0,4,2,0,3,75,50,75,300
1,0,500,0,5,3,0,2,100,0,0,134
2,2,500,1,4,2,0,2,400,50,0,32
2,2,500,0,5,3,0,3,100,25,100,205
2,0,1000,1,4,2,0,2,300,100,0,30
2,1,1000,0,4,2,0,3,150,25,75,306
2,1,1000,0,4,2,0,3,400,0,50,320
1,2,1000,1,4,3,0,2,200,0,0,153
2,2,500,1,5,1,0,3,200,0,100,280
1,0,1000,0,5,1,0,1,150,100,0,442
2,1,500,1,4,1,0,3,100,0,50,403
2,1,500,0,5,3,0,3,150,100,150,242
2,1,1000,1,3,3,0,2,150,0,0,157
1,1,500,0,5,2,0,3,50,0,125,398
2,1,500,0,5,3,0,3,125,50,25,228
1,0,500,0,4,3,0,2,200,100,0,86
1,0,500,0,4,3,0,2,100,50,0,79
2,2,500,0,4,3,0,3,75,75,50,339
2,0,500,1,5,2,0,1,150,0,0,423
2,2,500,0,5,2,0,3,50,100,125,202
1,1,1000,0,5,1,0,1,600,400,0,431
2,2,500,0,5,3,0,3,300,100,200,212
2,2,500,0,4,2,0,3,100,75,50,289
2,2,1000,1,5,1,0,3,100,0,50,277
2,1,500,0,4,1,0,2,25,0,10,283
1,1,500,0,3,2,0,1,200,0,0,4
1,2,1000,0,5,1,0,1,200,200,0,437
2,1,500,1,4,2,0,2,300,100,0,30
2,1,500,0,5,3,0,3,300,100,50,241
2,0,500,0,5,1,0,1,200,400,0,436
2,2,1000,0,4,3,0,3,300,0,150,348
2,0,1000,0,5,1,0,3,600,0,200,269
2,1,1000,0,4,3,0,2,200,200,0,90
1,1,500,0,5,2,0,2,20,0,5,390
2,2,500,0,4,3,0,3,75,100,150,342
2,0,500,0,4,3,0,2,100,50,0,79
2,1,1000,0,4,2,0,3,125,25,100,306
2,2,1000,0,4,3,0,3,100,50,150,330
2,1,500,0,4,3,0,2,100,0,0,131
2,2,1000,0,5,3,0,3,50,100,100,234
1,2,500,1,3,2,0,2,600,600,0,61
2,2,500,0,5,3,0,3,50,75,125,234
2,2,1000,0,4,3,0,2,600,400,0,95
2,1,500,0,4,2,0,3,150,100,25,290
2,2,1000,0,4,3,0,3,300,50,50,337
1,0,500,0,3,3,0,2,400,0,0,118
2,0,1000,0,4,3,0,2,400,50,0,73
1,1,500,0,5,1,0,1,600,400,0,431
2,1,1000,1,4,2,0,2,300,50,0,32
2,1,1000,0,4,2,0,3,100,75,150,304
2,1,1000,0,3,2,0,3,125,75,50,386
1,1,1000,0,4,1,0,3,150,0,50,408
2,1,1000,0,4,3,0,3,50,25,50,362
2,2,1000,1,4,3,0,2,200,0,0,153
2,0,500,0,3,1,0,3,50,0,150,381
2,0,1000,0,5,1,0,3,200,0,50,271
2,1,500,0,5,3,0,3,125,0,125,258
2,1,500,0,5,2,0,3,50,0,125,191
1,1,1000,1,3,3,0,2,150,0,0,157
2,2,1000,1,5,1,0,3,100,0,150,274
2,2,1000,0,5,3,0,3,100,75,50,206
2,2,500,0,4,3,0,2,200,50,0,71
2,0,1000,0,3,3,0,2,400,400,0,93
2,1,1000,0,4,3,0,3,75,0,125,363
2,1,1000,0,5,3,0,3,100,100,200,242
2,2,500,0,4,2,0,3,125,100,100,297
2,2,500,0,5,2,0,3,300,0,150,182
2,1,1000,1,3,2,0,2,600,600,0,61
2,1,500,0,4,3,0,3,300,100,150,375
2,2,500,0,5,1,0,1,150,100,0,442
2,1,500,0,5,2,0,3,75,25,50,200
1,2,500,0,4,3,0,2,200,200,0,90
2,1,500,0,5,3,0,3,100,25,50,245
1,2,500,0,5,3,0,2,200,0,0,136
2,1,1000,0,4,3,0,3,75,25,100,373
2,1,1000,0,5,2,0,3,75,100,125,192
1,2,500,0,3,3,0,2,50,50,0,112
1,1,1000,0,5,3,0,2,200,400,0,105
2,2,1000,0,3,3,0,2,400,100,0,72
2,0,1000,0,5,2,0,1,150,0,0,18
2,2,500,0,4,3,0,3,150,100,200,333
2,1,500,1,4,2,0,1,300,0,0,422
2,1,1000,0,5,3,0,3,125,100,50,240
1,2,1000,0,5,1,0,3,150,25,150,401
2,1,500,0,3,3,0,2,400,400,0,93
2,1,1000,0,4,3,0,3,50,75,150,373
1,2,1000,0,5,3,0,2,600,200,0,98
2,0,500,0,5,3,0,2,600,400,0,101
2,2,1000,0,4,2,0,3,75,25,50,289
2,2,500,0,5,3,0,3,100,75,125,205
1,0,1000,0,5,2,0,1,150,0,0,18
1,1,1000,0,5,3,0,2,100,50,0,109
2,1,500,0,5,3,0,3,50,50,150,247
2,1,1000,0,5,3,0,3,100,50,100,243
2,2,500,0,4,3,0,3,200,50,100,332
2,2,1000,0,5,2,0,3,125,25,150,166
2,0,500,0,4,1,0,3,125,0,100,378
2,1,500,0,4,2,0,3,100,0,200,318
2,1,1000,0,5,2,0,3,100,75,25,199
2,0,500,0,5,1,0,3,75,0,25,267
1,1,500,0,5,3,0,2,200,400,0,105
2,2,1000,0,5,2,0,3,100,75,100,167
2,2,1000,1,3,2,0,2,100,100,0,22
2,1,500,0,5,3,0,3,200,50,200,254
2,0,500,0,5,1,0,3,150,0,50,271
2,1,1000,0,4,3,0,3,75,50,25,354
1,2,500,0,4,3,0,2,200,50,0,71
1,1,1000,1,4,2,0,2,15,25,0,68
2,1,500,0,3,2,0,3,150,0,25,387
2,2,500,0,5,2,0,3,300,50,50,198
2,2,500,0,5,3,0,3,75,75,150,233
2,1,1000,0,5,2,0,3,125,75,75,174
2,0,1000,0,4,1,0,3,150,0,100,379
